_Annual_J-D_1997_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 126   1   71.00  -89.00       -0.3895
 127   1   73.00  -89.00       -0.3895
 128   1   75.00  -89.00       -0.3895
 129   1   77.00  -89.00       -0.3895
 130   1   79.00  -89.00       -0.3895
 131   1   81.00  -89.00       -0.3895
 132   1   83.00  -89.00       -0.3895
 133   1   85.00  -89.00       -0.3895
 134   1   87.00  -89.00       -0.3895
 135   1   89.00  -89.00       -0.3895
 136   1   91.00  -89.00       -0.3895
 137   1   93.00  -89.00       -0.3895
 138   1   95.00  -89.00       -0.3895
 139   1   97.00  -89.00       -0.3895
 140   1   99.00  -89.00       -0.3895
 141   1  101.00  -89.00       -0.3895
 142   1  103.00  -89.00       -0.3895
 143   1  105.00  -89.00       -0.3895
 144   1  107.00  -89.00       -0.3895
 145   1  109.00  -89.00       -0.3895
 146   1  111.00  -89.00       -0.3895
 147   1  113.00  -89.00       -0.3895
 148   1  115.00  -89.00       -0.3895
 149   1  117.00  -89.00       -0.3895
 150   1  119.00  -89.00       -0.3895
 151   1  121.00  -89.00       -0.3895
 152   1  123.00  -89.00       -0.3895
 153   1  125.00  -89.00       -0.3895
 154   1  127.00  -89.00       -0.3895
 155   1  129.00  -89.00       -0.3895
 156   1  131.00  -89.00       -0.3895
 157   1  133.00  -89.00       -0.3895
 158   1  135.00  -89.00       -0.3895
 159   1  137.00  -89.00       -0.3895
 160   1  139.00  -89.00       -0.3895
 161   1  141.00  -89.00       -0.3895
 162   1  143.00  -89.00       -0.3895
 163   1  145.00  -89.00       -0.3895
 164   1  147.00  -89.00       -0.3895
 165   1  149.00  -89.00       -0.3895
 166   1  151.00  -89.00       -0.3895
 167   1  153.00  -89.00       -0.3895
 168   1  155.00  -89.00       -0.3895
 169   1  157.00  -89.00       -0.3895
 170   1  159.00  -89.00       -0.3895
 171   1  161.00  -89.00       -0.3895
 172   1  163.00  -89.00       -0.3895
 173   1  165.00  -89.00       -0.3895
 174   1  167.00  -89.00       -0.3895
 175   1  169.00  -89.00       -0.3895
 176   1  171.00  -89.00       -0.3895
 177   1  173.00  -89.00       -0.3895
 178   1  175.00  -89.00       -0.3895
 179   1  177.00  -89.00       -0.3895
 180   1  179.00  -89.00       -0.3895
   1   2 -179.00  -87.00       -0.3895
   2   2 -177.00  -87.00       -0.3895
   3   2 -175.00  -87.00       -0.3895
   4   2 -173.00  -87.00       -0.3895
   5   2 -171.00  -87.00       -0.3895
   6   2 -169.00  -87.00       -0.3895
   7   2 -167.00  -87.00       -0.3895
   8   2 -165.00  -87.00       -0.3895
   9   2 -163.00  -87.00       -0.3895
  10   2 -161.00  -87.00       -0.3895
  11   2 -159.00  -87.00       -0.3895
  12   2 -157.00  -87.00       -0.3895
  13   2 -155.00  -87.00       -0.3895
  14   2 -153.00  -87.00       -0.3895
  15   2 -151.00  -87.00       -0.3895
  16   2 -149.00  -87.00       -0.3895
  17   2 -147.00  -87.00       -0.3895
  18   2 -145.00  -87.00       -0.3895
  19   2 -143.00  -87.00       -0.3895
  20   2 -141.00  -87.00       -0.3895
  21   2 -139.00  -87.00       -0.3895
  22   2 -137.00  -87.00       -0.3895
  23   2 -135.00  -87.00       -0.3895
  24   2 -133.00  -87.00       -0.3895
  25   2 -131.00  -87.00       -0.3895
  26   2 -129.00  -87.00       -0.3895
  27   2 -127.00  -87.00       -0.3895
  28   2 -125.00  -87.00       -0.3895
  29   2 -123.00  -87.00       -0.3895
  30   2 -121.00  -87.00       -0.3895
  31   2 -119.00  -87.00       -0.3895
  32   2 -117.00  -87.00       -0.3895
  33   2 -115.00  -87.00       -0.3895
  34   2 -113.00  -87.00       -0.3895
  35   2 -111.00  -87.00       -0.3895
  36   2 -109.00  -87.00       -0.3895
  37   2 -107.00  -87.00       -0.3895
  38   2 -105.00  -87.00       -0.3895
  39   2 -103.00  -87.00       -0.3895
  40   2 -101.00  -87.00       -0.3895
  41   2  -99.00  -87.00       -0.3895
  42   2  -97.00  -87.00       -0.3895
  43   2  -95.00  -87.00       -0.3895
  44   2  -93.00  -87.00       -0.3895
  45   2  -91.00  -87.00       -0.3895
  46   2  -89.00  -87.00       -0.3895
  47   2  -87.00  -87.00       -0.3895
  48   2  -85.00  -87.00       -0.3895
  49   2  -83.00  -87.00       -0.3895
  50   2  -81.00  -87.00       -0.3895
  51   2  -79.00  -87.00       -0.3895
  52   2  -77.00  -87.00       -0.3895
  53   2  -75.00  -87.00       -0.3895
  54   2  -73.00  -87.00       -0.3895
  55   2  -71.00  -87.00       -0.3895
  56   2  -69.00  -87.00       -0.3895
  57   2  -67.00  -87.00       -0.3895
  58   2  -65.00  -87.00       -0.3895
  59   2  -63.00  -87.00       -0.3895
  60   2  -61.00  -87.00       -0.3895
  61   2  -59.00  -87.00       -0.3895
  62   2  -57.00  -87.00       -0.3895
  63   2  -55.00  -87.00       -0.3895
  64   2  -53.00  -87.00       -0.3895
  65   2  -51.00  -87.00       -0.3895
  66   2  -49.00  -87.00       -0.3895
  67   2  -47.00  -87.00       -0.3895
  68   2  -45.00  -87.00       -0.3895
  69   2  -43.00  -87.00       -0.3895
  70   2  -41.00  -87.00       -0.3895
  71   2  -39.00  -87.00       -0.3895
  72   2  -37.00  -87.00       -0.3895
  73   2  -35.00  -87.00       -0.3895
  74   2  -33.00  -87.00       -0.3895
  75   2  -31.00  -87.00       -0.3895
  76   2  -29.00  -87.00       -0.3895
  77   2  -27.00  -87.00       -0.3895
  78   2  -25.00  -87.00       -0.3895
  79   2  -23.00  -87.00       -0.3895
  80   2  -21.00  -87.00       -0.3895
  81   2  -19.00  -87.00       -0.3895
  82   2  -17.00  -87.00       -0.3895
  83   2  -15.00  -87.00       -0.3895
  84   2  -13.00  -87.00       -0.3895
  85   2  -11.00  -87.00       -0.3895
  86   2   -9.00  -87.00       -0.3895
  87   2   -7.00  -87.00       -0.3895
  88   2   -5.00  -87.00       -0.3895
  89   2   -3.00  -87.00       -0.3895
  90   2   -1.00  -87.00       -0.3895
  91   2    1.00  -87.00       -0.3895
  92   2    3.00  -87.00       -0.3895
  93   2    5.00  -87.00       -0.3895
  94   2    7.00  -87.00       -0.3895
  95   2    9.00  -87.00       -0.3895
  96   2   11.00  -87.00       -0.3895
  97   2   13.00  -87.00       -0.3895
  98   2   15.00  -87.00       -0.3895
  99   2   17.00  -87.00       -0.3895
 100   2   19.00  -87.00       -0.3895
 101   2   21.00  -87.00       -0.3895
 102   2   23.00  -87.00       -0.3895
 103   2   25.00  -87.00       -0.3895
 104   2   27.00  -87.00       -0.3895
 105   2   29.00  -87.00       -0.3895
 106   2   31.00  -87.00       -0.3895
 107   2   33.00  -87.00       -0.3895
 108   2   35.00  -87.00       -0.3895
 109   2   37.00  -87.00       -0.3895
 110   2   39.00  -87.00       -0.3895
 111   2   41.00  -87.00       -0.3895
 112   2   43.00  -87.00       -0.3895
 113   2   45.00  -87.00       -0.3895
 114   2   47.00  -87.00       -0.3895
 115   2   49.00  -87.00       -0.3895
 116   2   51.00  -87.00       -0.3895
 117   2   53.00  -87.00       -0.3895
 118   2   55.00  -87.00       -0.3895
 119   2   57.00  -87.00       -0.3895
 120   2   59.00  -87.00       -0.3895
 121   2   61.00  -87.00       -0.3895
 122   2   63.00  -87.00       -0.3895
 123   2   65.00  -87.00       -0.3895
 124   2   67.00  -87.00       -0.3895
 125   2   69.00  -87.00       -0.3895
 126   2   71.00  -87.00       -0.3895
 127   2   73.00  -87.00       -0.3895
 128   2   75.00  -87.00       -0.3895
 129   2   77.00  -87.00       -0.3895
 130   2   79.00  -87.00       -0.3895
 131   2   81.00  -87.00       -0.3895
 132   2   83.00  -87.00       -0.3895
 133   2   85.00  -87.00       -0.3895
 134   2   87.00  -87.00       -0.3895
 135   2   89.00  -87.00       -0.3895
 136   2   91.00  -87.00       -0.3895
 137   2   93.00  -87.00       -0.3895
 138   2   95.00  -87.00       -0.3895
 139   2   97.00  -87.00       -0.3895
 140   2   99.00  -87.00       -0.3895
 141   2  101.00  -87.00       -0.3895
 142   2  103.00  -87.00       -0.3895
 143   2  105.00  -87.00       -0.3895
 144   2  107.00  -87.00       -0.3895
 145   2  109.00  -87.00       -0.3895
 146   2  111.00  -87.00       -0.3895
 147   2  113.00  -87.00       -0.3895
 148   2  115.00  -87.00       -0.3895
 149   2  117.00  -87.00       -0.3895
 150   2  119.00  -87.00       -0.3895
 151   2  121.00  -87.00       -0.3895
 152   2  123.00  -87.00       -0.3895
 153   2  125.00  -87.00       -0.3895
 154   2  127.00  -87.00       -0.3895
 155   2  129.00  -87.00       -0.3895
 156   2  131.00  -87.00       -0.3895
 157   2  133.00  -87.00       -0.3895
 158   2  135.00  -87.00       -0.3895
 159   2  137.00  -87.00       -0.3895
 160   2  139.00  -87.00       -0.3895
 161   2  141.00  -87.00       -0.3895
 162   2  143.00  -87.00       -0.3895
 163   2  145.00  -87.00       -0.3895
 164   2  147.00  -87.00       -0.3895
 165   2  149.00  -87.00       -0.3895
 166   2  151.00  -87.00       -0.3895
 167   2  153.00  -87.00       -0.3895
 168   2  155.00  -87.00       -0.3895
 169   2  157.00  -87.00       -0.3895
 170   2  159.00  -87.00       -0.3895
 171   2  161.00  -87.00       -0.3895
 172   2  163.00  -87.00       -0.3895
 173   2  165.00  -87.00       -0.3895
 174   2  167.00  -87.00       -0.3895
 175   2  169.00  -87.00       -0.3895
 176   2  171.00  -87.00       -0.3895
 177   2  173.00  -87.00       -0.3895
 178   2  175.00  -87.00       -0.3895
 179   2  177.00  -87.00       -0.3895
 180   2  179.00  -87.00       -0.3895
   1   3 -179.00  -85.00       -0.3895
   2   3 -177.00  -85.00       -0.3895
   3   3 -175.00  -85.00       -0.3895
   4   3 -173.00  -85.00       -0.3895
   5   3 -171.00  -85.00       -0.3895
   6   3 -169.00  -85.00       -0.3895
   7   3 -167.00  -85.00       -0.3895
   8   3 -165.00  -85.00       -0.3895
   9   3 -163.00  -85.00       -0.3895
  10   3 -161.00  -85.00       -0.3895
  11   3 -159.00  -85.00       -0.3895
  12   3 -157.00  -85.00       -0.3895
  13   3 -155.00  -85.00       -0.3895
  14   3 -153.00  -85.00       -0.3895
  15   3 -151.00  -85.00       -0.3895
  16   3 -149.00  -85.00       -0.3895
  17   3 -147.00  -85.00       -0.3895
  18   3 -145.00  -85.00       -0.3895
  19   3 -143.00  -85.00       -0.3895
  20   3 -141.00  -85.00       -0.3895
  21   3 -139.00  -85.00       -0.3895
  22   3 -137.00  -85.00       -0.3895
  23   3 -135.00  -85.00       -0.3895
  24   3 -133.00  -85.00       -0.3895
  25   3 -131.00  -85.00       -0.3895
  26   3 -129.00  -85.00       -0.3895
  27   3 -127.00  -85.00       -0.3895
  28   3 -125.00  -85.00       -0.3895
  29   3 -123.00  -85.00       -0.3895
  30   3 -121.00  -85.00       -0.3895
  31   3 -119.00  -85.00       -0.3895
  32   3 -117.00  -85.00       -0.3895
  33   3 -115.00  -85.00       -0.3895
  34   3 -113.00  -85.00       -0.3895
  35   3 -111.00  -85.00       -0.3895
  36   3 -109.00  -85.00       -0.3895
  37   3 -107.00  -85.00       -0.3895
  38   3 -105.00  -85.00       -0.3895
  39   3 -103.00  -85.00       -0.3895
  40   3 -101.00  -85.00       -0.3895
  41   3  -99.00  -85.00       -0.3895
  42   3  -97.00  -85.00       -0.3895
  43   3  -95.00  -85.00       -0.3895
  44   3  -93.00  -85.00       -0.3895
  45   3  -91.00  -85.00       -0.3895
  46   3  -89.00  -85.00       -0.3895
  47   3  -87.00  -85.00       -0.3895
  48   3  -85.00  -85.00       -0.3895
  49   3  -83.00  -85.00       -0.3895
  50   3  -81.00  -85.00       -0.3895
  51   3  -79.00  -85.00       -0.3895
  52   3  -77.00  -85.00       -0.3895
  53   3  -75.00  -85.00       -0.3895
  54   3  -73.00  -85.00       -0.3895
  55   3  -71.00  -85.00       -0.3895
  56   3  -69.00  -85.00       -0.3895
  57   3  -67.00  -85.00       -0.3895
  58   3  -65.00  -85.00       -0.3895
  59   3  -63.00  -85.00       -0.3895
  60   3  -61.00  -85.00       -0.3895
  61   3  -59.00  -85.00       -0.3895
  62   3  -57.00  -85.00       -0.3895
  63   3  -55.00  -85.00       -0.3895
  64   3  -53.00  -85.00       -0.3895
  65   3  -51.00  -85.00       -0.3895
  66   3  -49.00  -85.00       -0.3895
  67   3  -47.00  -85.00       -0.3895
  68   3  -45.00  -85.00       -0.3895
  69   3  -43.00  -85.00       -0.3895
  70   3  -41.00  -85.00       -0.3895
  71   3  -39.00  -85.00       -0.3895
  72   3  -37.00  -85.00       -0.3895
  73   3  -35.00  -85.00       -0.3895
  74   3  -33.00  -85.00       -0.3895
  75   3  -31.00  -85.00       -0.3895
  76   3  -29.00  -85.00       -0.3895
  77   3  -27.00  -85.00       -0.3895
  78   3  -25.00  -85.00       -0.3895
  79   3  -23.00  -85.00       -0.3895
  80   3  -21.00  -85.00       -0.3895
  81   3  -19.00  -85.00       -0.3895
  82   3  -17.00  -85.00       -0.3895
  83   3  -15.00  -85.00       -0.3895
  84   3  -13.00  -85.00       -0.3895
  85   3  -11.00  -85.00       -0.3895
  86   3   -9.00  -85.00       -0.3895
  87   3   -7.00  -85.00       -0.3895
  88   3   -5.00  -85.00       -0.3895
  89   3   -3.00  -85.00       -0.3895
  90   3   -1.00  -85.00       -0.3895
  91   3    1.00  -85.00       -0.3895
  92   3    3.00  -85.00       -0.3895
  93   3    5.00  -85.00       -0.3895
  94   3    7.00  -85.00       -0.3895
  95   3    9.00  -85.00       -0.3895
  96   3   11.00  -85.00       -0.3895
  97   3   13.00  -85.00       -0.3895
  98   3   15.00  -85.00       -0.3895
  99   3   17.00  -85.00       -0.3895
 100   3   19.00  -85.00       -0.3895
 101   3   21.00  -85.00       -0.3895
 102   3   23.00  -85.00       -0.3895
 103   3   25.00  -85.00       -0.3895
 104   3   27.00  -85.00       -0.3895
 105   3   29.00  -85.00       -0.3895
 106   3   31.00  -85.00       -0.3895
 107   3   33.00  -85.00       -0.3895
 108   3   35.00  -85.00       -0.3895
 109   3   37.00  -85.00       -0.3895
 110   3   39.00  -85.00       -0.3895
 111   3   41.00  -85.00       -0.3895
 112   3   43.00  -85.00       -0.3895
 113   3   45.00  -85.00       -0.3895
 114   3   47.00  -85.00       -0.3895
 115   3   49.00  -85.00       -0.3895
 116   3   51.00  -85.00       -0.3895
 117   3   53.00  -85.00       -0.3895
 118   3   55.00  -85.00       -0.3895
 119   3   57.00  -85.00       -0.3895
 120   3   59.00  -85.00       -0.3895
 121   3   61.00  -85.00       -0.3895
 122   3   63.00  -85.00       -0.3895
 123   3   65.00  -85.00       -0.3895
 124   3   67.00  -85.00       -0.3895
 125   3   69.00  -85.00       -0.3895
 126   3   71.00  -85.00       -0.3895
 127   3   73.00  -85.00       -0.3895
 128   3   75.00  -85.00       -0.3895
 129   3   77.00  -85.00       -0.3895
 130   3   79.00  -85.00       -0.3895
 131   3   81.00  -85.00       -0.3895
 132   3   83.00  -85.00       -0.3895
 133   3   85.00  -85.00       -0.3895
 134   3   87.00  -85.00       -0.3895
 135   3   89.00  -85.00       -0.3895
 136   3   91.00  -85.00       -0.3895
 137   3   93.00  -85.00       -0.3895
 138   3   95.00  -85.00       -0.3895
 139   3   97.00  -85.00       -0.3895
 140   3   99.00  -85.00       -0.3895
 141   3  101.00  -85.00       -0.3895
 142   3  103.00  -85.00       -0.3895
 143   3  105.00  -85.00       -0.3895
 144   3  107.00  -85.00       -0.3895
 145   3  109.00  -85.00       -0.3895
 146   3  111.00  -85.00       -0.3895
 147   3  113.00  -85.00       -0.3895
 148   3  115.00  -85.00       -0.3895
 149   3  117.00  -85.00       -0.3895
 150   3  119.00  -85.00       -0.3895
 151   3  121.00  -85.00       -0.3895
 152   3  123.00  -85.00       -0.3895
 153   3  125.00  -85.00       -0.3895
 154   3  127.00  -85.00       -0.3895
 155   3  129.00  -85.00       -0.3895
 156   3  131.00  -85.00       -0.3895
 157   3  133.00  -85.00       -0.3895
 158   3  135.00  -85.00       -0.3895
 159   3  137.00  -85.00       -0.3895
 160   3  139.00  -85.00       -0.3895
 161   3  141.00  -85.00       -0.3895
 162   3  143.00  -85.00       -0.3895
 163   3  145.00  -85.00       -0.3895
 164   3  147.00  -85.00       -0.3895
 165   3  149.00  -85.00       -0.3895
 166   3  151.00  -85.00       -0.3895
 167   3  153.00  -85.00       -0.3895
 168   3  155.00  -85.00       -0.3895
 169   3  157.00  -85.00       -0.3895
 170   3  159.00  -85.00       -0.3895
 171   3  161.00  -85.00       -0.3895
 172   3  163.00  -85.00       -0.3895
 173   3  165.00  -85.00       -0.3895
 174   3  167.00  -85.00       -0.3895
 175   3  169.00  -85.00       -0.3895
 176   3  171.00  -85.00       -0.3895
 177   3  173.00  -85.00       -0.3895
 178   3  175.00  -85.00       -0.3895
 179   3  177.00  -85.00       -0.3895
 180   3  179.00  -85.00       -0.3895
   1   4 -179.00  -83.00       -0.3895
   2   4 -177.00  -83.00       -0.3895
   3   4 -175.00  -83.00       -0.3895
   4   4 -173.00  -83.00       -0.3895
   5   4 -171.00  -83.00       -0.3895
   6   4 -169.00  -83.00       -0.3895
   7   4 -167.00  -83.00       -0.3895
   8   4 -165.00  -83.00       -0.3895
   9   4 -163.00  -83.00       -0.3895
  10   4 -161.00  -83.00       -0.3895
  11   4 -159.00  -83.00       -0.3895
  12   4 -157.00  -83.00       -0.3895
  13   4 -155.00  -83.00       -0.3895
  14   4 -153.00  -83.00       -0.3895
  15   4 -151.00  -83.00       -0.3895
  16   4 -149.00  -83.00       -0.3895
  17   4 -147.00  -83.00       -0.3895
  18   4 -145.00  -83.00       -0.3895
  19   4 -143.00  -83.00       -0.3895
  20   4 -141.00  -83.00       -0.3895
  21   4 -139.00  -83.00       -0.3895
  22   4 -137.00  -83.00       -0.3895
  23   4 -135.00  -83.00       -0.3895
  24   4 -133.00  -83.00       -0.3895
  25   4 -131.00  -83.00       -0.3895
  26   4 -129.00  -83.00       -0.3895
  27   4 -127.00  -83.00       -0.3895
  28   4 -125.00  -83.00       -0.3895
  29   4 -123.00  -83.00       -0.3895
  30   4 -121.00  -83.00       -0.3895
  31   4 -119.00  -83.00       -0.3895
  32   4 -117.00  -83.00       -0.3895
  33   4 -115.00  -83.00       -0.3895
  34   4 -113.00  -83.00       -0.3895
  35   4 -111.00  -83.00       -0.3895
  36   4 -109.00  -83.00       -0.3895
  37   4 -107.00  -83.00       -0.3895
  38   4 -105.00  -83.00       -0.3895
  39   4 -103.00  -83.00       -0.3895
  40   4 -101.00  -83.00       -0.3895
  41   4  -99.00  -83.00       -0.3895
  42   4  -97.00  -83.00       -0.3895
  43   4  -95.00  -83.00       -0.3895
  44   4  -93.00  -83.00       -0.3895
  45   4  -91.00  -83.00       -0.3895
  46   4  -89.00  -83.00       -0.3895
  47   4  -87.00  -83.00       -0.3895
  48   4  -85.00  -83.00       -0.3895
  49   4  -83.00  -83.00       -0.3895
  50   4  -81.00  -83.00       -0.3895
  51   4  -79.00  -83.00       -0.3895
  52   4  -77.00  -83.00       -0.3895
  53   4  -75.00  -83.00       -0.3895
  54   4  -73.00  -83.00       -0.3895
  55   4  -71.00  -83.00       -0.3895
  56   4  -69.00  -83.00       -0.3895
  57   4  -67.00  -83.00       -0.3895
  58   4  -65.00  -83.00       -0.3895
  59   4  -63.00  -83.00       -0.3895
  60   4  -61.00  -83.00       -0.3895
  61   4  -59.00  -83.00       -0.3895
  62   4  -57.00  -83.00       -0.3895
  63   4  -55.00  -83.00       -0.3895
  64   4  -53.00  -83.00       -0.3895
  65   4  -51.00  -83.00       -0.3895
  66   4  -49.00  -83.00       -0.3895
  67   4  -47.00  -83.00       -0.3895
  68   4  -45.00  -83.00       -0.3895
  69   4  -43.00  -83.00       -0.3895
  70   4  -41.00  -83.00       -0.3895
  71   4  -39.00  -83.00       -0.3895
  72   4  -37.00  -83.00       -0.3895
  73   4  -35.00  -83.00       -0.3895
  74   4  -33.00  -83.00       -0.3895
  75   4  -31.00  -83.00       -0.3895
  76   4  -29.00  -83.00       -0.3895
  77   4  -27.00  -83.00       -0.3895
  78   4  -25.00  -83.00       -0.3895
  79   4  -23.00  -83.00       -0.3895
  80   4  -21.00  -83.00       -0.3895
  81   4  -19.00  -83.00       -0.3895
  82   4  -17.00  -83.00       -0.3895
  83   4  -15.00  -83.00       -0.3895
  84   4  -13.00  -83.00       -0.3895
  85   4  -11.00  -83.00       -0.3895
  86   4   -9.00  -83.00       -0.3895
  87   4   -7.00  -83.00       -0.3895
  88   4   -5.00  -83.00       -0.3895
  89   4   -3.00  -83.00       -0.3895
  90   4   -1.00  -83.00       -0.3895
  91   4    1.00  -83.00       -0.3895
  92   4    3.00  -83.00       -0.3895
  93   4    5.00  -83.00       -0.3895
  94   4    7.00  -83.00       -0.3895
  95   4    9.00  -83.00       -0.3895
  96   4   11.00  -83.00       -0.3895
  97   4   13.00  -83.00       -0.3895
  98   4   15.00  -83.00       -0.3895
  99   4   17.00  -83.00       -0.3895
 100   4   19.00  -83.00       -0.3895
 101   4   21.00  -83.00       -0.3895
 102   4   23.00  -83.00       -0.3895
 103   4   25.00  -83.00       -0.3895
 104   4   27.00  -83.00       -0.3895
 105   4   29.00  -83.00       -0.3895
 106   4   31.00  -83.00       -0.3895
 107   4   33.00  -83.00       -0.3895
 108   4   35.00  -83.00       -0.3895
 109   4   37.00  -83.00       -0.3895
 110   4   39.00  -83.00       -0.3895
 111   4   41.00  -83.00       -0.3895
 112   4   43.00  -83.00       -0.3895
 113   4   45.00  -83.00       -0.3895
 114   4   47.00  -83.00       -0.3895
 115   4   49.00  -83.00       -0.3895
 116   4   51.00  -83.00       -0.3895
 117   4   53.00  -83.00       -0.3895
 118   4   55.00  -83.00       -0.3895
 119   4   57.00  -83.00       -0.3895
 120   4   59.00  -83.00       -0.3895
 121   4   61.00  -83.00       -0.3895
 122   4   63.00  -83.00       -0.3895
 123   4   65.00  -83.00       -0.3895
 124   4   67.00  -83.00       -0.3895
 125   4   69.00  -83.00       -0.3895
 126   4   71.00  -83.00       -0.3895
 127   4   73.00  -83.00       -0.3895
 128   4   75.00  -83.00       -0.3895
 129   4   77.00  -83.00       -0.3895
 130   4   79.00  -83.00       -0.3895
 131   4   81.00  -83.00       -0.3895
 132   4   83.00  -83.00       -0.3895
 133   4   85.00  -83.00       -0.3895
 134   4   87.00  -83.00       -0.3895
 135   4   89.00  -83.00       -0.3895
 136   4   91.00  -83.00       -0.3895
