_Annual_J-D_1991_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
  97   1   13.00  -89.00        0.5830
  98   1   15.00  -89.00        0.5830
  99   1   17.00  -89.00        0.5830
 100   1   19.00  -89.00        0.5830
 101   1   21.00  -89.00        0.5830
 102   1   23.00  -89.00        0.5830
 103   1   25.00  -89.00        0.5830
 104   1   27.00  -89.00        0.5830
 105   1   29.00  -89.00        0.5830
 106   1   31.00  -89.00        0.5830
 107   1   33.00  -89.00        0.5830
 108   1   35.00  -89.00        0.5830
 109   1   37.00  -89.00        0.5830
 110   1   39.00  -89.00        0.5830
 111   1   41.00  -89.00        0.5830
 112   1   43.00  -89.00        0.5830
 113   1   45.00  -89.00        0.5830
 114   1   47.00  -89.00        0.5830
 115   1   49.00  -89.00        0.5830
 116   1   51.00  -89.00        0.5830
 117   1   53.00  -89.00        0.5830
 118   1   55.00  -89.00        0.5830
 119   1   57.00  -89.00        0.5830
 120   1   59.00  -89.00        0.5830
 121   1   61.00  -89.00        0.5830
 122   1   63.00  -89.00        0.5830
 123   1   65.00  -89.00        0.5830
 124   1   67.00  -89.00        0.5830
 125   1   69.00  -89.00        0.5830
 126   1   71.00  -89.00        0.5830
 127   1   73.00  -89.00        0.5830
 128   1   75.00  -89.00        0.5830
 129   1   77.00  -89.00        0.5830
 130   1   79.00  -89.00        0.5830
 131   1   81.00  -89.00        0.5830
 132   1   83.00  -89.00        0.5830
 133   1   85.00  -89.00        0.5830
 134   1   87.00  -89.00        0.5830
 135   1   89.00  -89.00        0.5830
 136   1   91.00  -89.00        0.5830
 137   1   93.00  -89.00        0.5830
 138   1   95.00  -89.00        0.5830
 139   1   97.00  -89.00        0.5830
 140   1   99.00  -89.00        0.5830
 141   1  101.00  -89.00        0.5830
 142   1  103.00  -89.00        0.5830
 143   1  105.00  -89.00        0.5830
 144   1  107.00  -89.00        0.5830
 145   1  109.00  -89.00        0.5830
 146   1  111.00  -89.00        0.5830
 147   1  113.00  -89.00        0.5830
 148   1  115.00  -89.00        0.5830
 149   1  117.00  -89.00        0.5830
 150   1  119.00  -89.00        0.5830
 151   1  121.00  -89.00        0.5830
 152   1  123.00  -89.00        0.5830
 153   1  125.00  -89.00        0.5830
 154   1  127.00  -89.00        0.5830
 155   1  129.00  -89.00        0.5830
 156   1  131.00  -89.00        0.5830
 157   1  133.00  -89.00        0.5830
 158   1  135.00  -89.00        0.5830
 159   1  137.00  -89.00        0.5830
 160   1  139.00  -89.00        0.5830
 161   1  141.00  -89.00        0.5830
 162   1  143.00  -89.00        0.5830
 163   1  145.00  -89.00        0.5830
 164   1  147.00  -89.00        0.5830
 165   1  149.00  -89.00        0.5830
 166   1  151.00  -89.00        0.5830
 167   1  153.00  -89.00        0.5830
 168   1  155.00  -89.00        0.5830
 169   1  157.00  -89.00        0.5830
 170   1  159.00  -89.00        0.5830
 171   1  161.00  -89.00        0.5830
 172   1  163.00  -89.00        0.5830
 173   1  165.00  -89.00        0.5830
 174   1  167.00  -89.00        0.5830
 175   1  169.00  -89.00        0.5830
 176   1  171.00  -89.00        0.5830
 177   1  173.00  -89.00        0.5830
 178   1  175.00  -89.00        0.5830
 179   1  177.00  -89.00        0.5830
 180   1  179.00  -89.00        0.5830
   1   2 -179.00  -87.00        0.5830
   2   2 -177.00  -87.00        0.5830
   3   2 -175.00  -87.00        0.5830
   4   2 -173.00  -87.00        0.5830
   5   2 -171.00  -87.00        0.5830
   6   2 -169.00  -87.00        0.5830
   7   2 -167.00  -87.00        0.5830
   8   2 -165.00  -87.00        0.5830
   9   2 -163.00  -87.00        0.5830
  10   2 -161.00  -87.00        0.5830
  11   2 -159.00  -87.00        0.5830
  12   2 -157.00  -87.00        0.5830
  13   2 -155.00  -87.00        0.5830
  14   2 -153.00  -87.00        0.5830
  15   2 -151.00  -87.00        0.5830
  16   2 -149.00  -87.00        0.5830
  17   2 -147.00  -87.00        0.5830
  18   2 -145.00  -87.00        0.5830
  19   2 -143.00  -87.00        0.5830
  20   2 -141.00  -87.00        0.5830
  21   2 -139.00  -87.00        0.5830
  22   2 -137.00  -87.00        0.5830
  23   2 -135.00  -87.00        0.5830
  24   2 -133.00  -87.00        0.5830
  25   2 -131.00  -87.00        0.5830
  26   2 -129.00  -87.00        0.5830
  27   2 -127.00  -87.00        0.5830
  28   2 -125.00  -87.00        0.5830
  29   2 -123.00  -87.00        0.5830
  30   2 -121.00  -87.00        0.5830
  31   2 -119.00  -87.00        0.5830
  32   2 -117.00  -87.00        0.5830
  33   2 -115.00  -87.00        0.5830
  34   2 -113.00  -87.00        0.5830
  35   2 -111.00  -87.00        0.5830
  36   2 -109.00  -87.00        0.5830
  37   2 -107.00  -87.00        0.5830
  38   2 -105.00  -87.00        0.5830
  39   2 -103.00  -87.00        0.5830
  40   2 -101.00  -87.00        0.5830
  41   2  -99.00  -87.00        0.5830
  42   2  -97.00  -87.00        0.5830
  43   2  -95.00  -87.00        0.5830
  44   2  -93.00  -87.00        0.5830
  45   2  -91.00  -87.00        0.5830
  46   2  -89.00  -87.00        0.5830
  47   2  -87.00  -87.00        0.5830
  48   2  -85.00  -87.00        0.5830
  49   2  -83.00  -87.00        0.5830
  50   2  -81.00  -87.00        0.5830
  51   2  -79.00  -87.00        0.5830
  52   2  -77.00  -87.00        0.5830
  53   2  -75.00  -87.00        0.5830
  54   2  -73.00  -87.00        0.5830
  55   2  -71.00  -87.00        0.5830
  56   2  -69.00  -87.00        0.5830
  57   2  -67.00  -87.00        0.5830
  58   2  -65.00  -87.00        0.5830
  59   2  -63.00  -87.00        0.5830
  60   2  -61.00  -87.00        0.5830
  61   2  -59.00  -87.00        0.5830
  62   2  -57.00  -87.00        0.5830
  63   2  -55.00  -87.00        0.5830
  64   2  -53.00  -87.00        0.5830
  65   2  -51.00  -87.00        0.5830
  66   2  -49.00  -87.00        0.5830
  67   2  -47.00  -87.00        0.5830
  68   2  -45.00  -87.00        0.5830
  69   2  -43.00  -87.00        0.5830
  70   2  -41.00  -87.00        0.5830
  71   2  -39.00  -87.00        0.5830
  72   2  -37.00  -87.00        0.5830
  73   2  -35.00  -87.00        0.5830
  74   2  -33.00  -87.00        0.5830
  75   2  -31.00  -87.00        0.5830
  76   2  -29.00  -87.00        0.5830
  77   2  -27.00  -87.00        0.5830
  78   2  -25.00  -87.00        0.5830
  79   2  -23.00  -87.00        0.5830
  80   2  -21.00  -87.00        0.5830
  81   2  -19.00  -87.00        0.5830
  82   2  -17.00  -87.00        0.5830
  83   2  -15.00  -87.00        0.5830
  84   2  -13.00  -87.00        0.5830
  85   2  -11.00  -87.00        0.5830
  86   2   -9.00  -87.00        0.5830
  87   2   -7.00  -87.00        0.5830
  88   2   -5.00  -87.00        0.5830
  89   2   -3.00  -87.00        0.5830
  90   2   -1.00  -87.00        0.5830
  91   2    1.00  -87.00        0.5830
  92   2    3.00  -87.00        0.5830
  93   2    5.00  -87.00        0.5830
  94   2    7.00  -87.00        0.5830
  95   2    9.00  -87.00        0.5830
  96   2   11.00  -87.00        0.5830
  97   2   13.00  -87.00        0.5830
  98   2   15.00  -87.00        0.5830
  99   2   17.00  -87.00        0.5830
 100   2   19.00  -87.00        0.5830
 101   2   21.00  -87.00        0.5830
 102   2   23.00  -87.00        0.5830
 103   2   25.00  -87.00        0.5830
 104   2   27.00  -87.00        0.5830
 105   2   29.00  -87.00        0.5830
 106   2   31.00  -87.00        0.5830
 107   2   33.00  -87.00        0.5830
 108   2   35.00  -87.00        0.5830
 109   2   37.00  -87.00        0.5830
 110   2   39.00  -87.00        0.5830
 111   2   41.00  -87.00        0.5830
 112   2   43.00  -87.00        0.5830
 113   2   45.00  -87.00        0.5830
 114   2   47.00  -87.00        0.5830
 115   2   49.00  -87.00        0.5830
 116   2   51.00  -87.00        0.5830
 117   2   53.00  -87.00        0.5830
 118   2   55.00  -87.00        0.5830
 119   2   57.00  -87.00        0.5830
 120   2   59.00  -87.00        0.5830
 121   2   61.00  -87.00        0.5830
 122   2   63.00  -87.00        0.5830
 123   2   65.00  -87.00        0.5830
 124   2   67.00  -87.00        0.5830
 125   2   69.00  -87.00        0.5830
 126   2   71.00  -87.00        0.5830
 127   2   73.00  -87.00        0.5830
 128   2   75.00  -87.00        0.5830
 129   2   77.00  -87.00        0.5830
 130   2   79.00  -87.00        0.5830
 131   2   81.00  -87.00        0.5830
 132   2   83.00  -87.00        0.5830
 133   2   85.00  -87.00        0.5830
 134   2   87.00  -87.00        0.5830
 135   2   89.00  -87.00        0.5830
 136   2   91.00  -87.00        0.5830
 137   2   93.00  -87.00        0.5830
 138   2   95.00  -87.00        0.5830
 139   2   97.00  -87.00        0.5830
 140   2   99.00  -87.00        0.5830
 141   2  101.00  -87.00        0.5830
 142   2  103.00  -87.00        0.5830
 143   2  105.00  -87.00        0.5830
 144   2  107.00  -87.00        0.5830
 145   2  109.00  -87.00        0.5830
 146   2  111.00  -87.00        0.5830
 147   2  113.00  -87.00        0.5830
 148   2  115.00  -87.00        0.5830
 149   2  117.00  -87.00        0.5830
 150   2  119.00  -87.00        0.5830
 151   2  121.00  -87.00        0.5830
 152   2  123.00  -87.00        0.5830
 153   2  125.00  -87.00        0.5830
 154   2  127.00  -87.00        0.5830
 155   2  129.00  -87.00        0.5830
 156   2  131.00  -87.00        0.5830
 157   2  133.00  -87.00        0.5830
 158   2  135.00  -87.00        0.5830
 159   2  137.00  -87.00        0.5830
 160   2  139.00  -87.00        0.5830
 161   2  141.00  -87.00        0.5830
 162   2  143.00  -87.00        0.5830
 163   2  145.00  -87.00        0.5830
 164   2  147.00  -87.00        0.5830
 165   2  149.00  -87.00        0.5830
 166   2  151.00  -87.00        0.5830
 167   2  153.00  -87.00        0.5830
 168   2  155.00  -87.00        0.5830
 169   2  157.00  -87.00        0.5830
 170   2  159.00  -87.00        0.5830
 171   2  161.00  -87.00        0.5830
 172   2  163.00  -87.00        0.5830
 173   2  165.00  -87.00        0.5830
 174   2  167.00  -87.00        0.5830
 175   2  169.00  -87.00        0.5830
 176   2  171.00  -87.00        0.5830
 177   2  173.00  -87.00        0.5830
 178   2  175.00  -87.00        0.5830
 179   2  177.00  -87.00        0.5830
 180   2  179.00  -87.00        0.5830
   1   3 -179.00  -85.00        0.5830
   2   3 -177.00  -85.00        0.5830
   3   3 -175.00  -85.00        0.5830
   4   3 -173.00  -85.00        0.5830
   5   3 -171.00  -85.00        0.5830
   6   3 -169.00  -85.00        0.5830
   7   3 -167.00  -85.00        0.5830
   8   3 -165.00  -85.00        0.5830
   9   3 -163.00  -85.00        0.5830
  10   3 -161.00  -85.00        0.5830
  11   3 -159.00  -85.00        0.5830
  12   3 -157.00  -85.00        0.5830
  13   3 -155.00  -85.00        0.5830
  14   3 -153.00  -85.00        0.5830
  15   3 -151.00  -85.00        0.5830
  16   3 -149.00  -85.00        0.5830
  17   3 -147.00  -85.00        0.5830
  18   3 -145.00  -85.00        0.5830
  19   3 -143.00  -85.00        0.5830
  20   3 -141.00  -85.00        0.5830
  21   3 -139.00  -85.00        0.5830
  22   3 -137.00  -85.00        0.5830
  23   3 -135.00  -85.00        0.5830
  24   3 -133.00  -85.00        0.5830
  25   3 -131.00  -85.00        0.5830
  26   3 -129.00  -85.00        0.5830
  27   3 -127.00  -85.00        0.5830
  28   3 -125.00  -85.00        0.5830
  29   3 -123.00  -85.00        0.5830
  30   3 -121.00  -85.00        0.5830
  31   3 -119.00  -85.00        0.5830
  32   3 -117.00  -85.00        0.5830
  33   3 -115.00  -85.00        0.5830
  34   3 -113.00  -85.00        0.5830
  35   3 -111.00  -85.00        0.5830
  36   3 -109.00  -85.00        0.5830
  37   3 -107.00  -85.00        0.5830
  38   3 -105.00  -85.00        0.5830
  39   3 -103.00  -85.00        0.5830
  40   3 -101.00  -85.00        0.5830
  41   3  -99.00  -85.00        0.5830
  42   3  -97.00  -85.00        0.5830
  43   3  -95.00  -85.00        0.5830
  44   3  -93.00  -85.00        0.5830
  45   3  -91.00  -85.00        0.5830
  46   3  -89.00  -85.00        0.5830
  47   3  -87.00  -85.00        0.5830
  48   3  -85.00  -85.00        0.5830
  49   3  -83.00  -85.00        0.5830
  50   3  -81.00  -85.00        0.5830
  51   3  -79.00  -85.00        0.5830
  52   3  -77.00  -85.00        0.5830
  53   3  -75.00  -85.00        0.5830
  54   3  -73.00  -85.00        0.5830
  55   3  -71.00  -85.00        0.5830
  56   3  -69.00  -85.00        0.5830
  57   3  -67.00  -85.00        0.5830
  58   3  -65.00  -85.00        0.5830
  59   3  -63.00  -85.00        0.5830
  60   3  -61.00  -85.00        0.5830
  61   3  -59.00  -85.00        0.5830
  62   3  -57.00  -85.00        0.5830
  63   3  -55.00  -85.00        0.5830
  64   3  -53.00  -85.00        0.5830
  65   3  -51.00  -85.00        0.5830
  66   3  -49.00  -85.00        0.5830
  67   3  -47.00  -85.00        0.5830
  68   3  -45.00  -85.00        0.5830
  69   3  -43.00  -85.00        0.5830
  70   3  -41.00  -85.00        0.5830
  71   3  -39.00  -85.00        0.5830
  72   3  -37.00  -85.00        0.5830
  73   3  -35.00  -85.00        0.5830
  74   3  -33.00  -85.00        0.5830
  75   3  -31.00  -85.00        0.5830
  76   3  -29.00  -85.00        0.5830
  77   3  -27.00  -85.00        0.5830
  78   3  -25.00  -85.00        0.5830
  79   3  -23.00  -85.00        0.5830
  80   3  -21.00  -85.00        0.5830
  81   3  -19.00  -85.00        0.5830
  82   3  -17.00  -85.00        0.5830
  83   3  -15.00  -85.00        0.5830
  84   3  -13.00  -85.00        0.5830
  85   3  -11.00  -85.00        0.5830
  86   3   -9.00  -85.00        0.5830
  87   3   -7.00  -85.00        0.5830
  88   3   -5.00  -85.00        0.5830
  89   3   -3.00  -85.00        0.5830
  90   3   -1.00  -85.00        0.5830
  91   3    1.00  -85.00        0.5830
  92   3    3.00  -85.00        0.5830
  93   3    5.00  -85.00        0.5830
  94   3    7.00  -85.00        0.5830
  95   3    9.00  -85.00        0.5830
  96   3   11.00  -85.00        0.5830
  97   3   13.00  -85.00        0.5830
  98   3   15.00  -85.00        0.5830
  99   3   17.00  -85.00        0.5830
 100   3   19.00  -85.00        0.5830
 101   3   21.00  -85.00        0.5830
 102   3   23.00  -85.00        0.5830
 103   3   25.00  -85.00        0.5830
 104   3   27.00  -85.00        0.5830
 105   3   29.00  -85.00        0.5830
 106   3   31.00  -85.00        0.5830
 107   3   33.00  -85.00        0.5830
 108   3   35.00  -85.00        0.5830
 109   3   37.00  -85.00        0.5830
 110   3   39.00  -85.00        0.5830
 111   3   41.00  -85.00        0.5830
 112   3   43.00  -85.00        0.5830
 113   3   45.00  -85.00        0.5830
 114   3   47.00  -85.00        0.5830
 115   3   49.00  -85.00        0.5830
 116   3   51.00  -85.00        0.5830
 117   3   53.00  -85.00        0.5830
 118   3   55.00  -85.00        0.5830
 119   3   57.00  -85.00        0.5830
 120   3   59.00  -85.00        0.5830
 121   3   61.00  -85.00        0.5830
 122   3   63.00  -85.00        0.5830
 123   3   65.00  -85.00        0.5830
 124   3   67.00  -85.00        0.5830
 125   3   69.00  -85.00        0.5830
 126   3   71.00  -85.00        0.5830
 127   3   73.00  -85.00        0.5830
 128   3   75.00  -85.00        0.5830
 129   3   77.00  -85.00        0.5830
 130   3   79.00  -85.00        0.5830
 131   3   81.00  -85.00        0.5830
 132   3   83.00  -85.00        0.5830
 133   3   85.00  -85.00        0.5830
 134   3   87.00  -85.00        0.5830
 135   3   89.00  -85.00        0.5830
 136   3   91.00  -85.00        0.5830
 137   3   93.00  -85.00        0.5830
 138   3   95.00  -85.00        0.5830
 139   3   97.00  -85.00        0.5830
 140   3   99.00  -85.00        0.5830
 141   3  101.00  -85.00        0.5830
 142   3  103.00  -85.00        0.5830
 143   3  105.00  -85.00        0.5830
 144   3  107.00  -85.00        0.5830
 145   3  109.00  -85.00        0.5830
 146   3  111.00  -85.00        0.5830
 147   3  113.00  -85.00        0.5830
 148   3  115.00  -85.00        0.5830
 149   3  117.00  -85.00        0.5830
 150   3  119.00  -85.00        0.5830
 151   3  121.00  -85.00        0.5830
 152   3  123.00  -85.00        0.5830
 153   3  125.00  -85.00        0.5830
 154   3  127.00  -85.00        0.5830
 155   3  129.00  -85.00        0.5830
 156   3  131.00  -85.00        0.5830
 157   3  133.00  -85.00        0.5830
 158   3  135.00  -85.00        0.5830
 159   3  137.00  -85.00        0.5830
 160   3  139.00  -85.00        0.5830
 161   3  141.00  -85.00        0.5830
 162   3  143.00  -85.00        0.5830
 163   3  145.00  -85.00        0.5830
 164   3  147.00  -85.00        0.5830
 165   3  149.00  -85.00        0.5830
 166   3  151.00  -85.00        0.5830
 167   3  153.00  -85.00        0.5830
 168   3  155.00  -85.00        0.5830
 169   3  157.00  -85.00        0.5830
 170   3  159.00  -85.00        0.5830
 171   3  161.00  -85.00        0.5830
 172   3  163.00  -85.00        0.5830
 173   3  165.00  -85.00        0.5830
 174   3  167.00  -85.00        0.5830
 175   3  169.00  -85.00        0.5830
 176   3  171.00  -85.00        0.5830
 177   3  173.00  -85.00        0.5830
 178   3  175.00  -85.00        0.5830
 179   3  177.00  -85.00        0.5830
 180   3  179.00  -85.00        0.5830
   1   4 -179.00  -83.00        0.5830
   2   4 -177.00  -83.00        0.5830
   3   4 -175.00  -83.00        0.5830
   4   4 -173.00  -83.00        0.5830
   5   4 -171.00  -83.00        0.5830
   6   4 -169.00  -83.00        0.5830
   7   4 -167.00  -83.00        0.5830
   8   4 -165.00  -83.00        0.5830
   9   4 -163.00  -83.00        0.5830
  10   4 -161.00  -83.00        0.5830
  11   4 -159.00  -83.00        0.5830
  12   4 -157.00  -83.00        0.5830
  13   4 -155.00  -83.00        0.5830
  14   4 -153.00  -83.00        0.5830
  15   4 -151.00  -83.00        0.5830
  16   4 -149.00  -83.00        0.5830
  17   4 -147.00  -83.00        0.5830
  18   4 -145.00  -83.00        0.5830
  19   4 -143.00  -83.00        0.5830
  20   4 -141.00  -83.00        0.5830
  21   4 -139.00  -83.00        0.5830
  22   4 -137.00  -83.00        0.5830
  23   4 -135.00  -83.00        0.5830
  24   4 -133.00  -83.00        0.5830
  25   4 -131.00  -83.00        0.5830
  26   4 -129.00  -83.00        0.5830
  27   4 -127.00  -83.00        0.5830
  28   4 -125.00  -83.00        0.5830
  29   4 -123.00  -83.00        0.5830
  30   4 -121.00  -83.00        0.5830
  31   4 -119.00  -83.00        0.5830
  32   4 -117.00  -83.00        0.5830
  33   4 -115.00  -83.00        0.5830
  34   4 -113.00  -83.00        0.5830
  35   4 -111.00  -83.00        0.5830
  36   4 -109.00  -83.00        0.5830
  37   4 -107.00  -83.00        0.5830
  38   4 -105.00  -83.00        0.5830
  39   4 -103.00  -83.00        0.5830
  40   4 -101.00  -83.00        0.5830
  41   4  -99.00  -83.00        0.5830
  42   4  -97.00  -83.00        0.5830
  43   4  -95.00  -83.00        0.5830
  44   4  -93.00  -83.00        0.5830
  45   4  -91.00  -83.00        0.5830
  46   4  -89.00  -83.00        0.5830
  47   4  -87.00  -83.00        0.5830
  48   4  -85.00  -83.00        0.5830
  49   4  -83.00  -83.00        0.5830
  50   4  -81.00  -83.00        0.5830
  51   4  -79.00  -83.00        0.5830
  52   4  -77.00  -83.00        0.5830
  53   4  -75.00  -83.00        0.5830
  54   4  -73.00  -83.00        0.5830
  55   4  -71.00  -83.00        0.5830
  56   4  -69.00  -83.00        0.5830
  57   4  -67.00  -83.00        0.5830
  58   4  -65.00  -83.00        0.5830
  59   4  -63.00  -83.00        0.5830
  60   4  -61.00  -83.00        0.5830
  61   4  -59.00  -83.00        0.5830
  62   4  -57.00  -83.00        0.5830
  63   4  -55.00  -83.00        0.5830
  64   4  -53.00  -83.00        0.5830
  65   4  -51.00  -83.00        0.5830
  66   4  -49.00  -83.00        0.5830
  67   4  -47.00  -83.00        0.5830
  68   4  -45.00  -83.00        0.5830
  69   4  -43.00  -83.00        0.5830
  70   4  -41.00  -83.00        0.5830
  71   4  -39.00  -83.00        0.5830
  72   4  -37.00  -83.00        0.5830
  73   4  -35.00  -83.00        0.5830
  74   4  -33.00  -83.00        0.5830
  75   4  -31.00  -83.00        0.5830
  76   4  -29.00  -83.00        0.5830
  77   4  -27.00  -83.00        0.5830
  78   4  -25.00  -83.00        0.5830
  79   4  -23.00  -83.00        0.5830
  80   4  -21.00  -83.00        0.5830
  81   4  -19.00  -83.00        0.5830
  82   4  -17.00  -83.00        0.5830
  83   4  -15.00  -83.00        0.5830
  84   4  -13.00  -83.00        0.5830
  85   4  -11.00  -83.00        0.5830
  86   4   -9.00  -83.00        0.5830
  87   4   -7.00  -83.00        0.5830
  88   4   -5.00  -83.00        0.5830
  89   4   -3.00  -83.00        0.5830
  90   4   -1.00  -83.00        0.5830
  91   4    1.00  -83.00        0.5830
  92   4    3.00  -83.00        0.5830
  93   4    5.00  -83.00        0.5830
  94   4    7.00  -83.00        0.5830
  95   4    9.00  -83.00        0.5830
  96   4   11.00  -83.00        0.5830
  97   4   13.00  -83.00        0.5830
  98   4   15.00  -83.00        0.5830
  99   4   17.00  -83.00        0.5830
 100   4   19.00  -83.00        0.5830
 101   4   21.00  -83.00        0.5830
 102   4   23.00  -83.00        0.5830
 103   4   25.00  -83.00        0.5830
 104   4   27.00  -83.00        0.5830
 105   4   29.00  -83.00        0.5830
 106   4   31.00  -83.00        0.5830
 107   4   33.00  -83.00        0.5830
 108   4   35.00  -83.00        0.5830
 109   4   37.00  -83.00        0.5830
 110   4   39.00  -83.00        0.5830
 111   4   41.00  -83.00        0.5830
 112   4   43.00  -83.00        0.5830
 113   4   45.00  -83.00        0.5830
 114   4   47.00  -83.00        0.5830
 115   4   49.00  -83.00        0.5830
 116   4   51.00  -83.00        0.5830
 117   4   53.00  -83.00        0.5830
 118   4   55.00  -83.00        0.5830
 119   4   57.00  -83.00        0.5830
 120   4   59.00  -83.00        0.5830
 121   4   61.00  -83.00        0.5830
 122   4   63.00  -83.00        0.5830
 123   4   65.00  -83.00        0.5830
 124   4   67.00  -83.00        0.5830
 125   4   69.00  -83.00        0.5830
 126   4   71.00  -83.00        0.5830
 127   4   73.00  -83.00        0.5830
 128   4   75.00  -83.00        0.5830
 129   4   77.00  -83.00        0.5830
 130   4   79.00  -83.00        0.5830
 131   4   81.00  -83.00        0.5830
 132   4   83.00  -83.00        0.5830
 133   4   85.00  -83.00        0.5830
 134   4   87.00  -83.00        0.5830
 135   4   89.00  -83.00        0.5830
 136   4   91.00  -83.00        0.5830
 137   4   93.00  -83.00        0.5830
 138   4   95.00  -83.00        0.5830
 139   4   97.00  -83.00        0.5830
 140   4   99.00  -83.00        0.5830
 141   4  101.00  -83.00        0.5830
 142   4  103.00  -83.00        0.5830
 143   4  105.00  -83.00        0.5830
 144   4  107.00  -83.00        0.5830
 145   4  109.00  -83.00        0.5830
 146   4  111.00  -83.00        0.5830
 147   4  113.00  -83.00        0.5830
 148   4  115.00  -83.00        0.5830
 149   4  117.00  -83.00        0.5830
 150   4  119.00  -83.00        0.5830
 151   4  121.00  -83.00        0.5830
 152   4  123.00  -83.00        0.5830
 153   4  125.00  -83.00        0.5830
 154   4  127.00  -83.00        0.5830
 155   4  129.00  -83.00        0.5830
 156   4  131.00  -83.00        0.5830
 157   4  133.00  -83.00        0.5830
 158   4  135.00  -83.00        0.5830
 159   4  137.00  -83.00        0.5830
 160   4  139.00  -83.00        0.5830
 161   4  141.00  -83.00        0.5830
 162   4  143.00  -83.00        0.5830
 163   4  145.00  -83.00        0.5830
 164   4  147.00  -83.00        0.5830
 165   4  149.00  -83.00        0.5830
 166   4  151.00  -83.00        0.5830
 167   4  153.00  -83.00        0.5830
 168   4  155.00  -83.00        0.5830
 169   4  157.00  -83.00        0.5830
 170   4  159.00  -83.00        0.5830
 171   4  161.00  -83.00        0.5830
 172   4  163.00  -83.00        0.5830
