_Annual_J-D_1990_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
  53   1  -75.00  -89.00       -0.2142
  54   1  -73.00  -89.00       -0.2142
  55   1  -71.00  -89.00       -0.2142
  56   1  -69.00  -89.00       -0.2142
  57   1  -67.00  -89.00       -0.2142
  58   1  -65.00  -89.00       -0.2142
  59   1  -63.00  -89.00       -0.2142
  60   1  -61.00  -89.00       -0.2142
  61   1  -59.00  -89.00       -0.2142
  62   1  -57.00  -89.00       -0.2142
  63   1  -55.00  -89.00       -0.2142
  64   1  -53.00  -89.00       -0.2142
  65   1  -51.00  -89.00       -0.2142
  66   1  -49.00  -89.00       -0.2142
  67   1  -47.00  -89.00       -0.2142
  68   1  -45.00  -89.00       -0.2142
  69   1  -43.00  -89.00       -0.2142
  70   1  -41.00  -89.00       -0.2142
  71   1  -39.00  -89.00       -0.2142
  72   1  -37.00  -89.00       -0.2142
  73   1  -35.00  -89.00       -0.2142
  74   1  -33.00  -89.00       -0.2142
  75   1  -31.00  -89.00       -0.2142
  76   1  -29.00  -89.00       -0.2142
  77   1  -27.00  -89.00       -0.2142
  78   1  -25.00  -89.00       -0.2142
  79   1  -23.00  -89.00       -0.2142
  80   1  -21.00  -89.00       -0.2142
  81   1  -19.00  -89.00       -0.2142
  82   1  -17.00  -89.00       -0.2142
  83   1  -15.00  -89.00       -0.2142
  84   1  -13.00  -89.00       -0.2142
  85   1  -11.00  -89.00       -0.2142
  86   1   -9.00  -89.00       -0.2142
  87   1   -7.00  -89.00       -0.2142
  88   1   -5.00  -89.00       -0.2142
  89   1   -3.00  -89.00       -0.2142
  90   1   -1.00  -89.00       -0.2142
  91   1    1.00  -89.00       -0.2142
  92   1    3.00  -89.00       -0.2142
  93   1    5.00  -89.00       -0.2142
  94   1    7.00  -89.00       -0.2142
  95   1    9.00  -89.00       -0.2142
  96   1   11.00  -89.00       -0.2142
  97   1   13.00  -89.00       -0.2142
  98   1   15.00  -89.00       -0.2142
  99   1   17.00  -89.00       -0.2142
 100   1   19.00  -89.00       -0.2142
 101   1   21.00  -89.00       -0.2142
 102   1   23.00  -89.00       -0.2142
 103   1   25.00  -89.00       -0.2142
 104   1   27.00  -89.00       -0.2142
 105   1   29.00  -89.00       -0.2142
 106   1   31.00  -89.00       -0.2142
 107   1   33.00  -89.00       -0.2142
 108   1   35.00  -89.00       -0.2142
 109   1   37.00  -89.00       -0.2142
 110   1   39.00  -89.00       -0.2142
 111   1   41.00  -89.00       -0.2142
 112   1   43.00  -89.00       -0.2142
 113   1   45.00  -89.00       -0.2142
 114   1   47.00  -89.00       -0.2142
 115   1   49.00  -89.00       -0.2142
 116   1   51.00  -89.00       -0.2142
 117   1   53.00  -89.00       -0.2142
 118   1   55.00  -89.00       -0.2142
 119   1   57.00  -89.00       -0.2142
 120   1   59.00  -89.00       -0.2142
 121   1   61.00  -89.00       -0.2142
 122   1   63.00  -89.00       -0.2142
 123   1   65.00  -89.00       -0.2142
 124   1   67.00  -89.00       -0.2142
 125   1   69.00  -89.00       -0.2142
 126   1   71.00  -89.00       -0.2142
 127   1   73.00  -89.00       -0.2142
 128   1   75.00  -89.00       -0.2142
 129   1   77.00  -89.00       -0.2142
 130   1   79.00  -89.00       -0.2142
 131   1   81.00  -89.00       -0.2142
 132   1   83.00  -89.00       -0.2142
 133   1   85.00  -89.00       -0.2142
 134   1   87.00  -89.00       -0.2142
 135   1   89.00  -89.00       -0.2142
 136   1   91.00  -89.00       -0.2142
 137   1   93.00  -89.00       -0.2142
 138   1   95.00  -89.00       -0.2142
 139   1   97.00  -89.00       -0.2142
 140   1   99.00  -89.00       -0.2142
 141   1  101.00  -89.00       -0.2142
 142   1  103.00  -89.00       -0.2142
 143   1  105.00  -89.00       -0.2142
 144   1  107.00  -89.00       -0.2142
 145   1  109.00  -89.00       -0.2142
 146   1  111.00  -89.00       -0.2142
 147   1  113.00  -89.00       -0.2142
 148   1  115.00  -89.00       -0.2142
 149   1  117.00  -89.00       -0.2142
 150   1  119.00  -89.00       -0.2142
 151   1  121.00  -89.00       -0.2142
 152   1  123.00  -89.00       -0.2142
 153   1  125.00  -89.00       -0.2142
 154   1  127.00  -89.00       -0.2142
 155   1  129.00  -89.00       -0.2142
 156   1  131.00  -89.00       -0.2142
 157   1  133.00  -89.00       -0.2142
 158   1  135.00  -89.00       -0.2142
 159   1  137.00  -89.00       -0.2142
 160   1  139.00  -89.00       -0.2142
 161   1  141.00  -89.00       -0.2142
 162   1  143.00  -89.00       -0.2142
 163   1  145.00  -89.00       -0.2142
 164   1  147.00  -89.00       -0.2142
 165   1  149.00  -89.00       -0.2142
 166   1  151.00  -89.00       -0.2142
 167   1  153.00  -89.00       -0.2142
 168   1  155.00  -89.00       -0.2142
 169   1  157.00  -89.00       -0.2142
 170   1  159.00  -89.00       -0.2142
 171   1  161.00  -89.00       -0.2142
 172   1  163.00  -89.00       -0.2142
 173   1  165.00  -89.00       -0.2142
 174   1  167.00  -89.00       -0.2142
 175   1  169.00  -89.00       -0.2142
 176   1  171.00  -89.00       -0.2142
 177   1  173.00  -89.00       -0.2142
 178   1  175.00  -89.00       -0.2142
 179   1  177.00  -89.00       -0.2142
 180   1  179.00  -89.00       -0.2142
   1   2 -179.00  -87.00       -0.2142
   2   2 -177.00  -87.00       -0.2142
   3   2 -175.00  -87.00       -0.2142
   4   2 -173.00  -87.00       -0.2142
   5   2 -171.00  -87.00       -0.2142
   6   2 -169.00  -87.00       -0.2142
   7   2 -167.00  -87.00       -0.2142
   8   2 -165.00  -87.00       -0.2142
   9   2 -163.00  -87.00       -0.2142
  10   2 -161.00  -87.00       -0.2142
  11   2 -159.00  -87.00       -0.2142
  12   2 -157.00  -87.00       -0.2142
  13   2 -155.00  -87.00       -0.2142
  14   2 -153.00  -87.00       -0.2142
  15   2 -151.00  -87.00       -0.2142
  16   2 -149.00  -87.00       -0.2142
  17   2 -147.00  -87.00       -0.2142
  18   2 -145.00  -87.00       -0.2142
  19   2 -143.00  -87.00       -0.2142
  20   2 -141.00  -87.00       -0.2142
  21   2 -139.00  -87.00       -0.2142
  22   2 -137.00  -87.00       -0.2142
  23   2 -135.00  -87.00       -0.2142
  24   2 -133.00  -87.00       -0.2142
  25   2 -131.00  -87.00       -0.2142
  26   2 -129.00  -87.00       -0.2142
  27   2 -127.00  -87.00       -0.2142
  28   2 -125.00  -87.00       -0.2142
  29   2 -123.00  -87.00       -0.2142
  30   2 -121.00  -87.00       -0.2142
  31   2 -119.00  -87.00       -0.2142
  32   2 -117.00  -87.00       -0.2142
  33   2 -115.00  -87.00       -0.2142
  34   2 -113.00  -87.00       -0.2142
  35   2 -111.00  -87.00       -0.2142
  36   2 -109.00  -87.00       -0.2142
  37   2 -107.00  -87.00       -0.2142
  38   2 -105.00  -87.00       -0.2142
  39   2 -103.00  -87.00       -0.2142
  40   2 -101.00  -87.00       -0.2142
  41   2  -99.00  -87.00       -0.2142
  42   2  -97.00  -87.00       -0.2142
  43   2  -95.00  -87.00       -0.2142
  44   2  -93.00  -87.00       -0.2142
  45   2  -91.00  -87.00       -0.2142
  46   2  -89.00  -87.00       -0.2142
  47   2  -87.00  -87.00       -0.2142
  48   2  -85.00  -87.00       -0.2142
  49   2  -83.00  -87.00       -0.2142
  50   2  -81.00  -87.00       -0.2142
  51   2  -79.00  -87.00       -0.2142
  52   2  -77.00  -87.00       -0.2142
  53   2  -75.00  -87.00       -0.2142
  54   2  -73.00  -87.00       -0.2142
  55   2  -71.00  -87.00       -0.2142
  56   2  -69.00  -87.00       -0.2142
  57   2  -67.00  -87.00       -0.2142
  58   2  -65.00  -87.00       -0.2142
  59   2  -63.00  -87.00       -0.2142
  60   2  -61.00  -87.00       -0.2142
  61   2  -59.00  -87.00       -0.2142
  62   2  -57.00  -87.00       -0.2142
  63   2  -55.00  -87.00       -0.2142
  64   2  -53.00  -87.00       -0.2142
  65   2  -51.00  -87.00       -0.2142
  66   2  -49.00  -87.00       -0.2142
  67   2  -47.00  -87.00       -0.2142
  68   2  -45.00  -87.00       -0.2142
  69   2  -43.00  -87.00       -0.2142
  70   2  -41.00  -87.00       -0.2142
  71   2  -39.00  -87.00       -0.2142
  72   2  -37.00  -87.00       -0.2142
  73   2  -35.00  -87.00       -0.2142
  74   2  -33.00  -87.00       -0.2142
  75   2  -31.00  -87.00       -0.2142
  76   2  -29.00  -87.00       -0.2142
  77   2  -27.00  -87.00       -0.2142
  78   2  -25.00  -87.00       -0.2142
  79   2  -23.00  -87.00       -0.2142
  80   2  -21.00  -87.00       -0.2142
  81   2  -19.00  -87.00       -0.2142
  82   2  -17.00  -87.00       -0.2142
  83   2  -15.00  -87.00       -0.2142
  84   2  -13.00  -87.00       -0.2142
  85   2  -11.00  -87.00       -0.2142
  86   2   -9.00  -87.00       -0.2142
  87   2   -7.00  -87.00       -0.2142
  88   2   -5.00  -87.00       -0.2142
  89   2   -3.00  -87.00       -0.2142
  90   2   -1.00  -87.00       -0.2142
  91   2    1.00  -87.00       -0.2142
  92   2    3.00  -87.00       -0.2142
  93   2    5.00  -87.00       -0.2142
  94   2    7.00  -87.00       -0.2142
  95   2    9.00  -87.00       -0.2142
  96   2   11.00  -87.00       -0.2142
  97   2   13.00  -87.00       -0.2142
  98   2   15.00  -87.00       -0.2142
  99   2   17.00  -87.00       -0.2142
 100   2   19.00  -87.00       -0.2142
 101   2   21.00  -87.00       -0.2142
 102   2   23.00  -87.00       -0.2142
 103   2   25.00  -87.00       -0.2142
 104   2   27.00  -87.00       -0.2142
 105   2   29.00  -87.00       -0.2142
 106   2   31.00  -87.00       -0.2142
 107   2   33.00  -87.00       -0.2142
 108   2   35.00  -87.00       -0.2142
 109   2   37.00  -87.00       -0.2142
 110   2   39.00  -87.00       -0.2142
 111   2   41.00  -87.00       -0.2142
 112   2   43.00  -87.00       -0.2142
 113   2   45.00  -87.00       -0.2142
 114   2   47.00  -87.00       -0.2142
 115   2   49.00  -87.00       -0.2142
 116   2   51.00  -87.00       -0.2142
 117   2   53.00  -87.00       -0.2142
 118   2   55.00  -87.00       -0.2142
 119   2   57.00  -87.00       -0.2142
 120   2   59.00  -87.00       -0.2142
 121   2   61.00  -87.00       -0.2142
 122   2   63.00  -87.00       -0.2142
 123   2   65.00  -87.00       -0.2142
 124   2   67.00  -87.00       -0.2142
 125   2   69.00  -87.00       -0.2142
 126   2   71.00  -87.00       -0.2142
 127   2   73.00  -87.00       -0.2142
 128   2   75.00  -87.00       -0.2142
 129   2   77.00  -87.00       -0.2142
 130   2   79.00  -87.00       -0.2142
 131   2   81.00  -87.00       -0.2142
 132   2   83.00  -87.00       -0.2142
 133   2   85.00  -87.00       -0.2142
 134   2   87.00  -87.00       -0.2142
 135   2   89.00  -87.00       -0.2142
 136   2   91.00  -87.00       -0.2142
 137   2   93.00  -87.00       -0.2142
 138   2   95.00  -87.00       -0.2142
 139   2   97.00  -87.00       -0.2142
 140   2   99.00  -87.00       -0.2142
 141   2  101.00  -87.00       -0.2142
 142   2  103.00  -87.00       -0.2142
 143   2  105.00  -87.00       -0.2142
 144   2  107.00  -87.00       -0.2142
 145   2  109.00  -87.00       -0.2142
 146   2  111.00  -87.00       -0.2142
 147   2  113.00  -87.00       -0.2142
 148   2  115.00  -87.00       -0.2142
 149   2  117.00  -87.00       -0.2142
 150   2  119.00  -87.00       -0.2142
 151   2  121.00  -87.00       -0.2142
 152   2  123.00  -87.00       -0.2142
 153   2  125.00  -87.00       -0.2142
 154   2  127.00  -87.00       -0.2142
 155   2  129.00  -87.00       -0.2142
 156   2  131.00  -87.00       -0.2142
 157   2  133.00  -87.00       -0.2142
 158   2  135.00  -87.00       -0.2142
 159   2  137.00  -87.00       -0.2142
 160   2  139.00  -87.00       -0.2142
 161   2  141.00  -87.00       -0.2142
 162   2  143.00  -87.00       -0.2142
 163   2  145.00  -87.00       -0.2142
 164   2  147.00  -87.00       -0.2142
 165   2  149.00  -87.00       -0.2142
 166   2  151.00  -87.00       -0.2142
 167   2  153.00  -87.00       -0.2142
 168   2  155.00  -87.00       -0.2142
 169   2  157.00  -87.00       -0.2142
 170   2  159.00  -87.00       -0.2142
 171   2  161.00  -87.00       -0.2142
 172   2  163.00  -87.00       -0.2142
 173   2  165.00  -87.00       -0.2142
 174   2  167.00  -87.00       -0.2142
 175   2  169.00  -87.00       -0.2142
 176   2  171.00  -87.00       -0.2142
 177   2  173.00  -87.00       -0.2142
 178   2  175.00  -87.00       -0.2142
 179   2  177.00  -87.00       -0.2142
 180   2  179.00  -87.00       -0.2142
   1   3 -179.00  -85.00       -0.2142
   2   3 -177.00  -85.00       -0.2142
   3   3 -175.00  -85.00       -0.2142
   4   3 -173.00  -85.00       -0.2142
   5   3 -171.00  -85.00       -0.2142
   6   3 -169.00  -85.00       -0.2142
   7   3 -167.00  -85.00       -0.2142
   8   3 -165.00  -85.00       -0.2142
   9   3 -163.00  -85.00       -0.2142
  10   3 -161.00  -85.00       -0.2142
  11   3 -159.00  -85.00       -0.2142
  12   3 -157.00  -85.00       -0.2142
  13   3 -155.00  -85.00       -0.2142
  14   3 -153.00  -85.00       -0.2142
  15   3 -151.00  -85.00       -0.2142
  16   3 -149.00  -85.00       -0.2142
  17   3 -147.00  -85.00       -0.2142
  18   3 -145.00  -85.00       -0.2142
  19   3 -143.00  -85.00       -0.2142
  20   3 -141.00  -85.00       -0.2142
  21   3 -139.00  -85.00       -0.2142
  22   3 -137.00  -85.00       -0.2142
  23   3 -135.00  -85.00       -0.2142
  24   3 -133.00  -85.00       -0.2142
  25   3 -131.00  -85.00       -0.2142
  26   3 -129.00  -85.00       -0.2142
  27   3 -127.00  -85.00       -0.2142
  28   3 -125.00  -85.00       -0.2142
  29   3 -123.00  -85.00       -0.2142
  30   3 -121.00  -85.00       -0.2142
  31   3 -119.00  -85.00       -0.2142
  32   3 -117.00  -85.00       -0.2142
  33   3 -115.00  -85.00       -0.2142
  34   3 -113.00  -85.00       -0.2142
  35   3 -111.00  -85.00       -0.2142
  36   3 -109.00  -85.00       -0.2142
  37   3 -107.00  -85.00       -0.2142
  38   3 -105.00  -85.00       -0.2142
  39   3 -103.00  -85.00       -0.2142
  40   3 -101.00  -85.00       -0.2142
  41   3  -99.00  -85.00       -0.2142
  42   3  -97.00  -85.00       -0.2142
  43   3  -95.00  -85.00       -0.2142
  44   3  -93.00  -85.00       -0.2142
  45   3  -91.00  -85.00       -0.2142
  46   3  -89.00  -85.00       -0.2142
  47   3  -87.00  -85.00       -0.2142
  48   3  -85.00  -85.00       -0.2142
  49   3  -83.00  -85.00       -0.2142
  50   3  -81.00  -85.00       -0.2142
  51   3  -79.00  -85.00       -0.2142
  52   3  -77.00  -85.00       -0.2142
  53   3  -75.00  -85.00       -0.2142
  54   3  -73.00  -85.00       -0.2142
  55   3  -71.00  -85.00       -0.2142
  56   3  -69.00  -85.00       -0.2142
  57   3  -67.00  -85.00       -0.2142
  58   3  -65.00  -85.00       -0.2142
  59   3  -63.00  -85.00       -0.2142
  60   3  -61.00  -85.00       -0.2142
  61   3  -59.00  -85.00       -0.2142
  62   3  -57.00  -85.00       -0.2142
  63   3  -55.00  -85.00       -0.2142
  64   3  -53.00  -85.00       -0.2142
  65   3  -51.00  -85.00       -0.2142
  66   3  -49.00  -85.00       -0.2142
  67   3  -47.00  -85.00       -0.2142
  68   3  -45.00  -85.00       -0.2142
  69   3  -43.00  -85.00       -0.2142
  70   3  -41.00  -85.00       -0.2142
  71   3  -39.00  -85.00       -0.2142
  72   3  -37.00  -85.00       -0.2142
  73   3  -35.00  -85.00       -0.2142
  74   3  -33.00  -85.00       -0.2142
  75   3  -31.00  -85.00       -0.2142
  76   3  -29.00  -85.00       -0.2142
  77   3  -27.00  -85.00       -0.2142
  78   3  -25.00  -85.00       -0.2142
  79   3  -23.00  -85.00       -0.2142
  80   3  -21.00  -85.00       -0.2142
  81   3  -19.00  -85.00       -0.2142
  82   3  -17.00  -85.00       -0.2142
  83   3  -15.00  -85.00       -0.2142
  84   3  -13.00  -85.00       -0.2142
  85   3  -11.00  -85.00       -0.2142
  86   3   -9.00  -85.00       -0.2142
  87   3   -7.00  -85.00       -0.2142
  88   3   -5.00  -85.00       -0.2142
  89   3   -3.00  -85.00       -0.2142
  90   3   -1.00  -85.00       -0.2142
  91   3    1.00  -85.00       -0.2142
  92   3    3.00  -85.00       -0.2142
  93   3    5.00  -85.00       -0.2142
  94   3    7.00  -85.00       -0.2142
  95   3    9.00  -85.00       -0.2142
  96   3   11.00  -85.00       -0.2142
  97   3   13.00  -85.00       -0.2142
  98   3   15.00  -85.00       -0.2142
  99   3   17.00  -85.00       -0.2142
 100   3   19.00  -85.00       -0.2142
 101   3   21.00  -85.00       -0.2142
 102   3   23.00  -85.00       -0.2142
 103   3   25.00  -85.00       -0.2142
 104   3   27.00  -85.00       -0.2142
 105   3   29.00  -85.00       -0.2142
 106   3   31.00  -85.00       -0.2142
 107   3   33.00  -85.00       -0.2142
 108   3   35.00  -85.00       -0.2142
 109   3   37.00  -85.00       -0.2142
 110   3   39.00  -85.00       -0.2142
 111   3   41.00  -85.00       -0.2142
 112   3   43.00  -85.00       -0.2142
 113   3   45.00  -85.00       -0.2142
 114   3   47.00  -85.00       -0.2142
 115   3   49.00  -85.00       -0.2142
 116   3   51.00  -85.00       -0.2142
 117   3   53.00  -85.00       -0.2142
 118   3   55.00  -85.00       -0.2142
 119   3   57.00  -85.00       -0.2142
 120   3   59.00  -85.00       -0.2142
 121   3   61.00  -85.00       -0.2142
 122   3   63.00  -85.00       -0.2142
 123   3   65.00  -85.00       -0.2142
 124   3   67.00  -85.00       -0.2142
 125   3   69.00  -85.00       -0.2142
 126   3   71.00  -85.00       -0.2142
 127   3   73.00  -85.00       -0.2142
 128   3   75.00  -85.00       -0.2142
 129   3   77.00  -85.00       -0.2142
 130   3   79.00  -85.00       -0.2142
 131   3   81.00  -85.00       -0.2142
 132   3   83.00  -85.00       -0.2142
 133   3   85.00  -85.00       -0.2142
 134   3   87.00  -85.00       -0.2142
 135   3   89.00  -85.00       -0.2142
 136   3   91.00  -85.00       -0.2142
 137   3   93.00  -85.00       -0.2142
 138   3   95.00  -85.00       -0.2142
 139   3   97.00  -85.00       -0.2142
 140   3   99.00  -85.00       -0.2142
 141   3  101.00  -85.00       -0.2142
 142   3  103.00  -85.00       -0.2142
 143   3  105.00  -85.00       -0.2142
 144   3  107.00  -85.00       -0.2142
 145   3  109.00  -85.00       -0.2142
 146   3  111.00  -85.00       -0.2142
 147   3  113.00  -85.00       -0.2142
 148   3  115.00  -85.00       -0.2142
 149   3  117.00  -85.00       -0.2142
 150   3  119.00  -85.00       -0.2142
 151   3  121.00  -85.00       -0.2142
 152   3  123.00  -85.00       -0.2142
 153   3  125.00  -85.00       -0.2142
 154   3  127.00  -85.00       -0.2142
 155   3  129.00  -85.00       -0.2142
 156   3  131.00  -85.00       -0.2142
 157   3  133.00  -85.00       -0.2142
 158   3  135.00  -85.00       -0.2142
 159   3  137.00  -85.00       -0.2142
 160   3  139.00  -85.00       -0.2142
 161   3  141.00  -85.00       -0.2142
 162   3  143.00  -85.00       -0.2142
 163   3  145.00  -85.00       -0.2142
 164   3  147.00  -85.00       -0.2142
 165   3  149.00  -85.00       -0.2142
 166   3  151.00  -85.00       -0.2142
 167   3  153.00  -85.00       -0.2142
 168   3  155.00  -85.00       -0.2142
 169   3  157.00  -85.00       -0.2142
 170   3  159.00  -85.00       -0.2142
 171   3  161.00  -85.00       -0.2142
 172   3  163.00  -85.00       -0.2142
 173   3  165.00  -85.00       -0.2142
 174   3  167.00  -85.00       -0.2142
 175   3  169.00  -85.00       -0.2142
 176   3  171.00  -85.00       -0.2142
 177   3  173.00  -85.00       -0.2142
 178   3  175.00  -85.00       -0.2142
 179   3  177.00  -85.00       -0.2142
 180   3  179.00  -85.00       -0.2142
   1   4 -179.00  -83.00       -0.2142
   2   4 -177.00  -83.00       -0.2142
   3   4 -175.00  -83.00       -0.2142
   4   4 -173.00  -83.00       -0.2142
   5   4 -171.00  -83.00       -0.2142
   6   4 -169.00  -83.00       -0.2142
   7   4 -167.00  -83.00       -0.2142
   8   4 -165.00  -83.00       -0.2142
   9   4 -163.00  -83.00       -0.2142
  10   4 -161.00  -83.00       -0.2142
  11   4 -159.00  -83.00       -0.2142
  12   4 -157.00  -83.00       -0.2142
  13   4 -155.00  -83.00       -0.2142
  14   4 -153.00  -83.00       -0.2142
  15   4 -151.00  -83.00       -0.2142
  16   4 -149.00  -83.00       -0.2142
  17   4 -147.00  -83.00       -0.2142
  18   4 -145.00  -83.00       -0.2142
  19   4 -143.00  -83.00       -0.2142
  20   4 -141.00  -83.00       -0.2142
  21   4 -139.00  -83.00       -0.2142
  22   4 -137.00  -83.00       -0.2142
  23   4 -135.00  -83.00       -0.2142
  24   4 -133.00  -83.00       -0.2142
  25   4 -131.00  -83.00       -0.2142
  26   4 -129.00  -83.00       -0.2142
  27   4 -127.00  -83.00       -0.2142
  28   4 -125.00  -83.00       -0.2142
  29   4 -123.00  -83.00       -0.2142
  30   4 -121.00  -83.00       -0.2142
  31   4 -119.00  -83.00       -0.2142
  32   4 -117.00  -83.00       -0.2142
  33   4 -115.00  -83.00       -0.2142
  34   4 -113.00  -83.00       -0.2142
  35   4 -111.00  -83.00       -0.2142
  36   4 -109.00  -83.00       -0.2142
  37   4 -107.00  -83.00       -0.2142
  38   4 -105.00  -83.00       -0.2142
  39   4 -103.00  -83.00       -0.2142
  40   4 -101.00  -83.00       -0.2142
  41   4  -99.00  -83.00       -0.2142
  42   4  -97.00  -83.00       -0.2142
  43   4  -95.00  -83.00       -0.2142
  44   4  -93.00  -83.00       -0.2142
  45   4  -91.00  -83.00       -0.2142
  46   4  -89.00  -83.00       -0.2142
  47   4  -87.00  -83.00       -0.2142
  48   4  -85.00  -83.00       -0.2142
  49   4  -83.00  -83.00       -0.2142
  50   4  -81.00  -83.00       -0.2142
  51   4  -79.00  -83.00       -0.2142
  52   4  -77.00  -83.00       -0.2142
  53   4  -75.00  -83.00       -0.2142
  54   4  -73.00  -83.00       -0.2142
  55   4  -71.00  -83.00       -0.2142
  56   4  -69.00  -83.00       -0.2142
  57   4  -67.00  -83.00       -0.2142
  58   4  -65.00  -83.00       -0.2142
  59   4  -63.00  -83.00       -0.2142
  60   4  -61.00  -83.00       -0.2142
  61   4  -59.00  -83.00       -0.2142
  62   4  -57.00  -83.00       -0.2142
  63   4  -55.00  -83.00       -0.2142
  64   4  -53.00  -83.00       -0.2142
  65   4  -51.00  -83.00       -0.2142
  66   4  -49.00  -83.00       -0.2142
  67   4  -47.00  -83.00       -0.2142
  68   4  -45.00  -83.00       -0.2142
  69   4  -43.00  -83.00       -0.2142
  70   4  -41.00  -83.00       -0.2142
  71   4  -39.00  -83.00       -0.2142
  72   4  -37.00  -83.00       -0.2142
  73   4  -35.00  -83.00       -0.2142
  74   4  -33.00  -83.00       -0.2142
  75   4  -31.00  -83.00       -0.2142
  76   4  -29.00  -83.00       -0.2142
  77   4  -27.00  -83.00       -0.2142
  78   4  -25.00  -83.00       -0.2142
  79   4  -23.00  -83.00       -0.2142
  80   4  -21.00  -83.00       -0.2142
  81   4  -19.00  -83.00       -0.2142
  82   4  -17.00  -83.00       -0.2142
  83   4  -15.00  -83.00       -0.2142
  84   4  -13.00  -83.00       -0.2142
  85   4  -11.00  -83.00       -0.2142
  86   4   -9.00  -83.00       -0.2142
  87   4   -7.00  -83.00       -0.2142
  88   4   -5.00  -83.00       -0.2142
  89   4   -3.00  -83.00       -0.2142
  90   4   -1.00  -83.00       -0.2142
  91   4    1.00  -83.00       -0.2142
  92   4    3.00  -83.00       -0.2142
  93   4    5.00  -83.00       -0.2142
  94   4    7.00  -83.00       -0.2142
  95   4    9.00  -83.00       -0.2142
  96   4   11.00  -83.00       -0.2142
  97   4   13.00  -83.00       -0.2142
  98   4   15.00  -83.00       -0.2142
  99   4   17.00  -83.00       -0.2142
 100   4   19.00  -83.00       -0.2142
 101   4   21.00  -83.00       -0.2142
 102   4   23.00  -83.00       -0.2142
 103   4   25.00  -83.00       -0.2142
 104   4   27.00  -83.00       -0.2142
 105   4   29.00  -83.00       -0.2142
 106   4   31.00  -83.00       -0.2142
 107   4   33.00  -83.00       -0.2142
 108   4   35.00  -83.00       -0.2142
 109   4   37.00  -83.00       -0.2142
 110   4   39.00  -83.00       -0.2142
 111   4   41.00  -83.00       -0.2142
 112   4   43.00  -83.00       -0.2142
 113   4   45.00  -83.00       -0.2142
 114   4   47.00  -83.00       -0.2142
 115   4   49.00  -83.00       -0.2142
 116   4   51.00  -83.00       -0.2142
 117   4   53.00  -83.00       -0.2142
 118   4   55.00  -83.00       -0.2142
 119   4   57.00  -83.00       -0.2142
 120   4   59.00  -83.00       -0.2142
 121   4   61.00  -83.00       -0.2142
 122   4   63.00  -83.00       -0.2142
 123   4   65.00  -83.00       -0.2142
 124   4   67.00  -83.00       -0.2142
 125   4   69.00  -83.00       -0.2142
 126   4   71.00  -83.00       -0.2142
 127   4   73.00  -83.00       -0.2142
 128   4   75.00  -83.00       -0.2142
 129   4   77.00  -83.00       -0.2142
 130   4   79.00  -83.00       -0.2142
 131   4   81.00  -83.00       -0.2142
 132   4   83.00  -83.00       -0.2142
 133   4   85.00  -83.00       -0.2142
 134   4   87.00  -83.00       -0.2142
 135   4   89.00  -83.00       -0.2142
 136   4   91.00  -83.00       -0.2142
